dx_class	ICD10_CD	ICD10_CD_NODOT	ICD10_LDESC	IsSubsequent	IsSequela	Billable	Remission
Undetermined Injury/Poisoning	T56.3X4D	T563X4D	Toxic effect of cadmium and its compounds, undet, subs	1	0	1	0
Undetermined Injury/Poisoning	T56.3X4S	T563X4S	Toxic effect of cadmium and its compounds, undet, sequela	0	1	1	0
Undetermined Injury/Poisoning	T56.4X4	T564X4	Toxic effect of copper and its compounds, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T56.4X4A	T564X4A	Toxic effect of copper and its compounds, undetermined, init	0	0	1	0
Undetermined Injury/Poisoning	T56.4X4D	T564X4D	Toxic effect of copper and its compounds, undetermined, subs	1	0	1	0
Undetermined Injury/Poisoning	T56.4X4S	T564X4S	Toxic effect of copper and its compounds, undet, sequela	0	1	1	0
Undetermined Injury/Poisoning	T56.5X4	T565X4	Toxic effect of zinc and its compounds, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T56.5X4A	T565X4A	Toxic effect of zinc and its compounds, undetermined, init	0	0	1	0
Undetermined Injury/Poisoning	T56.5X4D	T565X4D	Toxic effect of zinc and its compounds, undetermined, subs	1	0	1	0
Undetermined Injury/Poisoning	T56.5X4S	T565X4S	Toxic effect of zinc and its compounds, undet, sequela	0	1	1	0
Undetermined Injury/Poisoning	T56.6X4	T566X4	Toxic effect of tin and its compounds, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T56.6X4A	T566X4A	Toxic effect of tin and its compounds, undetermined, init	0	0	1	0
Undetermined Injury/Poisoning	T56.6X4D	T566X4D	Toxic effect of tin and its compounds, undetermined, subs	1	0	1	0
Undetermined Injury/Poisoning	T56.6X4S	T566X4S	Toxic effect of tin and its compounds, undetermined, sequela	0	1	1	0
Undetermined Injury/Poisoning	T56.7X4	T567X4	Toxic effect of beryllium and its compounds, undet	0	0	0	0
Undetermined Injury/Poisoning	T56.7X4A	T567X4A	Toxic effect of beryllium and its compounds, undet, init	0	0	1	0
Undetermined Injury/Poisoning	T56.7X4D	T567X4D	Toxic effect of beryllium and its compounds, undet, subs	1	0	1	0
Undetermined Injury/Poisoning	T56.7X4S	T567X4S	Toxic effect of beryllium and its compounds, undet, sequela	0	1	1	0
Undetermined Injury/Poisoning	T56.814	T56814	Toxic effect of thallium, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T56.814A	T56814A	Toxic effect of thallium, undetermined, initial encounter	0	0	1	0
Undetermined Injury/Poisoning	T56.814D	T56814D	Toxic effect of thallium, undetermined, subsequent encounter	1	0	1	0
Undetermined Injury/Poisoning	T56.814S	T56814S	Toxic effect of thallium, undetermined, sequela	0	1	1	0
Undetermined Injury/Poisoning	T56.894	T56894	Toxic effect of other metals, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T56.894A	T56894A	Toxic effect of other metals, undetermined, init encntr	0	0	1	0
Undetermined Injury/Poisoning	T56.894D	T56894D	Toxic effect of other metals, undetermined, subs encntr	1	0	1	0
Undetermined Injury/Poisoning	T56.894S	T56894S	Toxic effect of other metals, undetermined, sequela	0	1	1	0
Undetermined Injury/Poisoning	T56.94X	T5694X	Toxic effect of unspecified metal, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T56.94XA	T5694XA	Toxic effect of unspecified metal, undetermined, init encntr	0	0	1	0
Undetermined Injury/Poisoning	T56.94XD	T5694XD	Toxic effect of unspecified metal, undetermined, subs encntr	1	0	1	0
Undetermined Injury/Poisoning	T56.94XS	T5694XS	Toxic effect of unspecified metal, undetermined, sequela	0	1	1	0
Undetermined Injury/Poisoning	T57.0X4	T570X4	Toxic effect of arsenic and its compounds, undet	0	0	0	0
Undetermined Injury/Poisoning	T57.0X4A	T570X4A	Toxic effect of arsenic and its compounds, undet, init	0	0	1	0
Undetermined Injury/Poisoning	T57.0X4D	T570X4D	Toxic effect of arsenic and its compounds, undet, subs	1	0	1	0
Undetermined Injury/Poisoning	T57.0X4S	T570X4S	Toxic effect of arsenic and its compounds, undet, sequela	0	1	1	0
Undetermined Injury/Poisoning	T57.1X4	T571X4	Toxic effect of phosphorus and its compounds, undet	0	0	0	0
Undetermined Injury/Poisoning	T57.1X4A	T571X4A	Toxic effect of phosphorus and its compounds, undet, init	0	0	1	0
Undetermined Injury/Poisoning	T57.1X4D	T571X4D	Toxic effect of phosphorus and its compounds, undet, subs	1	0	1	0
Undetermined Injury/Poisoning	T57.1X4S	T571X4S	Toxic effect of phosphorus and its compounds, undet, sequela	0	1	1	0
Undetermined Injury/Poisoning	T57.2X4	T572X4	Toxic effect of manganese and its compounds, undet	0	0	0	0
Undetermined Injury/Poisoning	T57.2X4A	T572X4A	Toxic effect of manganese and its compounds, undet, init	0	0	1	0
Undetermined Injury/Poisoning	T57.2X4D	T572X4D	Toxic effect of manganese and its compounds, undet, subs	1	0	1	0
Undetermined Injury/Poisoning	T57.2X4S	T572X4S	Toxic effect of manganese and its compounds, undet, sequela	0	1	1	0
Undetermined Injury/Poisoning	T57.3X4	T573X4	Toxic effect of hydrogen cyanide, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T57.3X4A	T573X4A	Toxic effect of hydrogen cyanide, undetermined, init encntr	0	0	1	0
Undetermined Injury/Poisoning	T57.3X4D	T573X4D	Toxic effect of hydrogen cyanide, undetermined, subs encntr	1	0	1	0
Undetermined Injury/Poisoning	T57.3X4S	T573X4S	Toxic effect of hydrogen cyanide, undetermined, sequela	0	1	1	0
Undetermined Injury/Poisoning	T57.8X4	T578X4	Toxic effect of oth inorganic substances, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T57.8X4A	T578X4A	Toxic effect of oth inorganic substances, undetermined, init	0	0	1	0
Undetermined Injury/Poisoning	T57.8X4D	T578X4D	Toxic effect of oth inorganic substances, undetermined, subs	1	0	1	0
Undetermined Injury/Poisoning	T57.8X4S	T578X4S	Toxic effect of inorganic substances, undetermined, sequela	0	1	1	0
Undetermined Injury/Poisoning	T57.94X	T5794X	Toxic effect of unsp inorganic substance, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T57.94XA	T5794XA	Toxic effect of unsp inorganic substance, undetermined, init	0	0	1	0
Undetermined Injury/Poisoning	T57.94XD	T5794XD	Toxic effect of unsp inorganic substance, undetermined, subs	1	0	1	0
Undetermined Injury/Poisoning	T57.94XS	T5794XS	Toxic effect of unsp inorganic substance, undet, sequela	0	1	1	0
Undetermined Injury/Poisoning	T58.04X	T5804X	Toxic effect of carb monx from mtr veh exhaust, undet	0	0	0	0
Undetermined Injury/Poisoning	T58.04XA	T5804XA	Toxic effect of carb monx from mtr veh exhaust, undet, init	0	0	1	0
Undetermined Injury/Poisoning	T58.04XD	T5804XD	Toxic effect of carb monx from mtr veh exhaust, undet, subs	1	0	1	0
Undetermined Injury/Poisoning	T58.04XS	T5804XS	Toxic effect of carb monx from mtr veh exhaust, undet, sqla	0	1	1	0
Undetermined Injury/Poisoning	T58.14X	T5814X	Toxic effect of carb monx from utility gas, undet	0	0	0	0
Undetermined Injury/Poisoning	T58.14XA	T5814XA	Toxic effect of carb monx from utility gas, undet, init	0	0	1	0
Undetermined Injury/Poisoning	T58.14XD	T5814XD	Toxic effect of carb monx from utility gas, undet, subs	1	0	1	0
Undetermined Injury/Poisoning	T58.14XS	T5814XS	Toxic effect of carb monx from utility gas, undet, sequela	0	1	1	0
Undetermined Injury/Poisoning	T58.2X4	T582X4	Tox eff of carb monx fr incmpl combst dmst fuel, undet	0	0	0	0
Undetermined Injury/Poisoning	T58.2X4A	T582X4A	Tox eff of carb monx fr incmpl combst dmst fuel, undet, init	0	0	1	0
Undetermined Injury/Poisoning	T58.2X4D	T582X4D	Tox eff of carb monx fr incmpl combst dmst fuel, undet, subs	1	0	1	0
Undetermined Injury/Poisoning	T58.2X4S	T582X4S	Tox eff of carb monx fr incmpl combst dmst fuel, undet, sqla	0	1	1	0
Undetermined Injury/Poisoning	T58.8X4	T588X4	Toxic effect of carb monx from oth source, undet	0	0	0	0
Undetermined Injury/Poisoning	T58.8X4A	T588X4A	Toxic effect of carb monx from oth source, undet, init	0	0	1	0
Undetermined Injury/Poisoning	T58.8X4D	T588X4D	Toxic effect of carb monx from oth source, undet, subs	1	0	1	0
Undetermined Injury/Poisoning	T58.8X4S	T588X4S	Toxic effect of carb monx from oth source, undet, sequela	0	1	1	0
Undetermined Injury/Poisoning	T58.94X	T5894X	Toxic effect of carb monx from unsp source, undet	0	0	0	0
Undetermined Injury/Poisoning	T58.94XA	T5894XA	Toxic effect of carb monx from unsp source, undet, init	0	0	1	0
Undetermined Injury/Poisoning	T58.94XD	T5894XD	Toxic effect of carb monx from unsp source, undet, subs	1	0	1	0
Undetermined Injury/Poisoning	T58.94XS	T5894XS	Toxic effect of carb monx from unsp source, undet, sequela	0	1	1	0
Undetermined Injury/Poisoning	T59.0X4	T590X4	Toxic effect of nitrogen oxides, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T59.0X4A	T590X4A	Toxic effect of nitrogen oxides, undetermined, init encntr	0	0	1	0
Undetermined Injury/Poisoning	T59.0X4D	T590X4D	Toxic effect of nitrogen oxides, undetermined, subs encntr	1	0	1	0
Undetermined Injury/Poisoning	T59.0X4S	T590X4S	Toxic effect of nitrogen oxides, undetermined, sequela	0	1	1	0
Undetermined Injury/Poisoning	T59.1X4	T591X4	Toxic effect of sulfur dioxide, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T59.1X4A	T591X4A	Toxic effect of sulfur dioxide, undetermined, init encntr	0	0	1	0
Undetermined Injury/Poisoning	T59.1X4D	T591X4D	Toxic effect of sulfur dioxide, undetermined, subs encntr	1	0	1	0
Undetermined Injury/Poisoning	T59.1X4S	T591X4S	Toxic effect of sulfur dioxide, undetermined, sequela	0	1	1	0
Undetermined Injury/Poisoning	T59.2X4	T592X4	Toxic effect of formaldehyde, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T59.2X4A	T592X4A	Toxic effect of formaldehyde, undetermined, init encntr	0	0	1	0
Undetermined Injury/Poisoning	T59.2X4D	T592X4D	Toxic effect of formaldehyde, undetermined, subs encntr	1	0	1	0
Undetermined Injury/Poisoning	T59.2X4S	T592X4S	Toxic effect of formaldehyde, undetermined, sequela	0	1	1	0
Undetermined Injury/Poisoning	T59.3X4	T593X4	Toxic effect of lacrimogenic gas, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T59.3X4A	T593X4A	Toxic effect of lacrimogenic gas, undetermined, init encntr	0	0	1	0
Undetermined Injury/Poisoning	T59.3X4D	T593X4D	Toxic effect of lacrimogenic gas, undetermined, subs encntr	1	0	1	0
Undetermined Injury/Poisoning	T59.3X4S	T593X4S	Toxic effect of lacrimogenic gas, undetermined, sequela	0	1	1	0
Undetermined Injury/Poisoning	T59.4X4	T594X4	Toxic effect of chlorine gas, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T59.4X4A	T594X4A	Toxic effect of chlorine gas, undetermined, init encntr	0	0	1	0
Undetermined Injury/Poisoning	T59.4X4D	T594X4D	Toxic effect of chlorine gas, undetermined, subs encntr	1	0	1	0
Undetermined Injury/Poisoning	T59.4X4S	T594X4S	Toxic effect of chlorine gas, undetermined, sequela	0	1	1	0
Undetermined Injury/Poisoning	T59.5X4	T595X4	Toxic eff of fluorine gas and hydrogen fluoride, undet	0	0	0	0
Undetermined Injury/Poisoning	T59.5X4A	T595X4A	Toxic eff of fluorine gas and hydrogen fluoride, undet, init	0	0	1	0
Undetermined Injury/Poisoning	T59.5X4D	T595X4D	Toxic eff of fluorine gas and hydrogen fluoride, undet, subs	1	0	1	0
Undetermined Injury/Poisoning	T59.5X4S	T595X4S	Toxic eff of fluorine gas and hydrogen fluoride, undet, sqla	0	1	1	0
Undetermined Injury/Poisoning	T59.6X4	T596X4	Toxic effect of hydrogen sulfide, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T59.6X4A	T596X4A	Toxic effect of hydrogen sulfide, undetermined, init encntr	0	0	1	0
Undetermined Injury/Poisoning	T59.6X4D	T596X4D	Toxic effect of hydrogen sulfide, undetermined, subs encntr	1	0	1	0
Undetermined Injury/Poisoning	T59.6X4S	T596X4S	Toxic effect of hydrogen sulfide, undetermined, sequela	0	1	1	0
Undetermined Injury/Poisoning	T59.7X4	T597X4	Toxic effect of carbon dioxide, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T59.7X4A	T597X4A	Toxic effect of carbon dioxide, undetermined, init encntr	0	0	1	0
Undetermined Injury/Poisoning	T59.7X4D	T597X4D	Toxic effect of carbon dioxide, undetermined, subs encntr	1	0	1	0
Undetermined Injury/Poisoning	T59.7X4S	T597X4S	Toxic effect of carbon dioxide, undetermined, sequela	0	1	1	0
Undetermined Injury/Poisoning	T59.814	T59814	Toxic effect of smoke, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T59.814A	T59814A	Toxic effect of smoke, undetermined, initial encounter	0	0	1	0
Undetermined Injury/Poisoning	T59.814D	T59814D	Toxic effect of smoke, undetermined, subsequent encounter	1	0	1	0
Undetermined Injury/Poisoning	T59.814S	T59814S	Toxic effect of smoke, undetermined, sequela	0	1	1	0
Undetermined Injury/Poisoning	T59.894	T59894	Toxic effect of gases, fumes and vapors, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T59.894A	T59894A	Toxic effect of gases, fumes and vapors, undetermined, init	0	0	1	0
Undetermined Injury/Poisoning	T59.894D	T59894D	Toxic effect of gases, fumes and vapors, undetermined, subs	1	0	1	0
Undetermined Injury/Poisoning	T59.894S	T59894S	Toxic effect of gases, fumes and vapors, undet, sequela	0	1	1	0
Undetermined Injury/Poisoning	T59.94X	T5994X	Toxic effect of unsp gases, fumes and vapors, undet	0	0	0	0
Undetermined Injury/Poisoning	T59.94XA	T5994XA	Toxic effect of unsp gases, fumes and vapors, undet, init	0	0	1	0
Undetermined Injury/Poisoning	T59.94XD	T5994XD	Toxic effect of unsp gases, fumes and vapors, undet, subs	1	0	1	0
Undetermined Injury/Poisoning	T59.94XS	T5994XS	Toxic effect of unsp gases, fumes and vapors, undet, sequela	0	1	1	0
Undetermined Injury/Poisoning	T60.0X4	T600X4	Toxic effect of organophos and carbamate insect, undet	0	0	0	0
Undetermined Injury/Poisoning	T60.0X4A	T600X4A	Toxic effect of organophos and carbamate insect, undet, init	0	0	1	0
Undetermined Injury/Poisoning	T60.0X4D	T600X4D	Toxic effect of organophos and carbamate insect, undet, subs	1	0	1	0
Undetermined Injury/Poisoning	T60.0X4S	T600X4S	Toxic effect of organophos and carbamate insect, undet, sqla	0	1	1	0
Undetermined Injury/Poisoning	T60.1X4	T601X4	Toxic effect of halogenated insecticides, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T60.1X4A	T601X4A	Toxic effect of halogenated insecticides, undetermined, init	0	0	1	0
Undetermined Injury/Poisoning	T60.1X4D	T601X4D	Toxic effect of halogenated insecticides, undetermined, subs	1	0	1	0
Undetermined Injury/Poisoning	T60.1X4S	T601X4S	Toxic effect of halogenated insect, undetermined, sequela	0	1	1	0
Undetermined Injury/Poisoning	T60.2X4	T602X4	Toxic effect of oth insecticides, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T60.2X4A	T602X4A	Toxic effect of oth insecticides, undetermined, init encntr	0	0	1	0
Undetermined Injury/Poisoning	T60.2X4D	T602X4D	Toxic effect of oth insecticides, undetermined, subs encntr	1	0	1	0
Undetermined Injury/Poisoning	T60.2X4S	T602X4S	Toxic effect of other insecticides, undetermined, sequela	0	1	1	0
Undetermined Injury/Poisoning	T60.3X4	T603X4	Toxic effect of herbicides and fungicides, undet	0	0	0	0
Undetermined Injury/Poisoning	T60.3X4A	T603X4A	Toxic effect of herbicides and fungicides, undet, init	0	0	1	0
Undetermined Injury/Poisoning	T60.3X4D	T603X4D	Toxic effect of herbicides and fungicides, undet, subs	1	0	1	0
Undetermined Injury/Poisoning	T60.3X4S	T603X4S	Toxic effect of herbicides and fungicides, undet, sequela	0	1	1	0
Undetermined Injury/Poisoning	T60.4X4	T604X4	Toxic effect of rodenticides, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T60.4X4A	T604X4A	Toxic effect of rodenticides, undetermined, init encntr	0	0	1	0
Undetermined Injury/Poisoning	T60.4X4D	T604X4D	Toxic effect of rodenticides, undetermined, subs encntr	1	0	1	0
Undetermined Injury/Poisoning	T60.4X4S	T604X4S	Toxic effect of rodenticides, undetermined, sequela	0	1	1	0
Undetermined Injury/Poisoning	T60.8X4	T608X4	Toxic effect of other pesticides, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T60.8X4A	T608X4A	Toxic effect of other pesticides, undetermined, init encntr	0	0	1	0
Undetermined Injury/Poisoning	T60.8X4D	T608X4D	Toxic effect of other pesticides, undetermined, subs encntr	1	0	1	0
Undetermined Injury/Poisoning	T60.8X4S	T608X4S	Toxic effect of other pesticides, undetermined, sequela	0	1	1	0
Undetermined Injury/Poisoning	T60.94X	T6094X	Toxic effect of unsp pesticide, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T60.94XA	T6094XA	Toxic effect of unsp pesticide, undetermined, init encntr	0	0	1	0
Undetermined Injury/Poisoning	T60.94XD	T6094XD	Toxic effect of unsp pesticide, undetermined, subs encntr	1	0	1	0
Undetermined Injury/Poisoning	T60.94XS	T6094XS	Toxic effect of unspecified pesticide, undetermined, sequela	0	1	1	0
Undetermined Injury/Poisoning	T61.04X	T6104X	Ciguatera fish poisoning, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T61.04XA	T6104XA	Ciguatera fish poisoning, undetermined, initial encounter	0	0	1	0
Undetermined Injury/Poisoning	T61.04XD	T6104XD	Ciguatera fish poisoning, undetermined, subsequent encounter	1	0	1	0
Undetermined Injury/Poisoning	T61.04XS	T6104XS	Ciguatera fish poisoning, undetermined, sequela	0	1	1	0
Undetermined Injury/Poisoning	T61.14X	T6114X	Scombroid fish poisoning, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T61.14XA	T6114XA	Scombroid fish poisoning, undetermined, initial encounter	0	0	1	0
Undetermined Injury/Poisoning	T61.14XD	T6114XD	Scombroid fish poisoning, undetermined, subsequent encounter	1	0	1	0
Undetermined Injury/Poisoning	T61.14XS	T6114XS	Scombroid fish poisoning, undetermined, sequela	0	1	1	0
Undetermined Injury/Poisoning	T61.774	T61774	Other fish poisoning, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T61.774A	T61774A	Other fish poisoning, undetermined, initial encounter	0	0	1	0
Undetermined Injury/Poisoning	T61.774D	T61774D	Other fish poisoning, undetermined, subsequent encounter	1	0	1	0
Undetermined Injury/Poisoning	T61.774S	T61774S	Other fish poisoning, undetermined, sequela	0	1	1	0
Undetermined Injury/Poisoning	T61.784	T61784	Other shellfish poisoning, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T61.784A	T61784A	Other shellfish poisoning, undetermined, initial encounter	0	0	1	0
Undetermined Injury/Poisoning	T61.784D	T61784D	Other shellfish poisoning, undetermined, subs encntr	1	0	1	0
Undetermined Injury/Poisoning	T61.784S	T61784S	Other shellfish poisoning, undetermined, sequela	0	1	1	0
Undetermined Injury/Poisoning	T61.8X4	T618X4	Toxic effect of other seafood, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T61.8X4A	T618X4A	Toxic effect of other seafood, undetermined, init encntr	0	0	1	0
Undetermined Injury/Poisoning	T61.8X4D	T618X4D	Toxic effect of other seafood, undetermined, subs encntr	1	0	1	0
Undetermined Injury/Poisoning	T61.8X4S	T618X4S	Toxic effect of other seafood, undetermined, sequela	0	1	1	0
Undetermined Injury/Poisoning	T61.94X	T6194X	Toxic effect of unsp seafood, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T61.94XA	T6194XA	Toxic effect of unsp seafood, undetermined, init encntr	0	0	1	0
Undetermined Injury/Poisoning	T61.94XD	T6194XD	Toxic effect of unsp seafood, undetermined, subs encntr	1	0	1	0
Undetermined Injury/Poisoning	T61.94XS	T6194XS	Toxic effect of unspecified seafood, undetermined, sequela	0	1	1	0
Undetermined Injury/Poisoning	T62.0X4	T620X4	Toxic effect of ingested mushrooms, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T62.0X4A	T620X4A	Toxic effect of ingested mushrooms, undetermined, init	0	0	1	0
Undetermined Injury/Poisoning	T62.0X4D	T620X4D	Toxic effect of ingested mushrooms, undetermined, subs	1	0	1	0
Undetermined Injury/Poisoning	T62.0X4S	T620X4S	Toxic effect of ingested mushrooms, undetermined, sequela	0	1	1	0
Undetermined Injury/Poisoning	T62.1X4	T621X4	Toxic effect of ingested berries, undetermined	0	0	0	0
Undetermined Injury/Poisoning	T62.1X4A	T621X4A	Toxic effect of ingested berries, undetermined, init encntr	0	0	1	0
