Obs,CODE,CATEGORY,DESC,REV,CMS06,CMS07,CMS08,CMS09,CMS10,CMS11,CMS12,CMS13,CMS14,CMS15,CMS16,CMS17,CMS18,CMS19,CMS20,CMS21,CMS22,CMS23,CMS24,CMS25
1370,Y382X2S,Exposure to violence,"TERRORISM INVOLVING OTHER EXPLOSIONS AND FRAGMENTS, CIVILIAN INJURED, SEQUELA",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1371,Y382X3A,Exposure to violence,"TERRORISM INVOLVING OTHER EXPLOSIONS AND FRAGMENTS, TERRORIST INJURED, INITIAL ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1372,Y382X3D,Exposure to violence,"TERRORISM INVOLVING OTHER EXPLOSIONS AND FRAGMENTS, TERRORIST INJURED, SUBSEQUENT ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1373,Y382X3S,Exposure to violence,"TERRORISM INVOLVING OTHER EXPLOSIONS AND FRAGMENTS, TERRORIST INJURED, SEQUELA",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1374,Y383X1A,Exposure to violence,"TERRORISM INVOLVING FIRES, CONFLAGRATION AND HOT SUBSTANCES, PUBLIC SAFETY OFFICIAL INJURED, INITIAL ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1375,Y383X1D,Exposure to violence,"TERRORISM INVOLVING FIRES, CONFLAGRATION AND HOT SUBSTANCES, PUBLIC SAFETY OFFICIAL INJURED, SUBSEQUENT ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1376,Y383X1S,Exposure to violence,"TERRORISM INVOLVING FIRES, CONFLAGRATION AND HOT SUBSTANCES, PUBLIC SAFETY OFFICIAL INJURED, SEQUELA",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1377,Y383X2A,Exposure to violence,"TERRORISM INVOLVING FIRES, CONFLAGRATION AND HOT SUBSTANCES, CIVILIAN INJURED, INITIAL ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1378,Y383X2D,Exposure to violence,"TERRORISM INVOLVING FIRES, CONFLAGRATION AND HOT SUBSTANCES, CIVILIAN INJURED, SUBSEQUENT ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1379,Y383X2S,Exposure to violence,"TERRORISM INVOLVING FIRES, CONFLAGRATION AND HOT SUBSTANCES, CIVILIAN INJURED, SEQUELA",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1380,Y383X3A,Exposure to violence,"TERRORISM INVOLVING FIRES, CONFLAGRATION AND HOT SUBSTANCES, TERRORIST INJURED, INITIAL ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1381,Y383X3D,Exposure to violence,"TERRORISM INVOLVING FIRES, CONFLAGRATION AND HOT SUBSTANCES, TERRORIST INJURED, SUBSEQUENT ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1382,Y383X3S,Exposure to violence,"TERRORISM INVOLVING FIRES, CONFLAGRATION AND HOT SUBSTANCES, TERRORIST INJURED, SEQUELA",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1383,Y384X1A,Exposure to violence,"TERRORISM INVOLVING FIREARMS, PUBLIC SAFETY OFFICIAL INJURED, INITIAL ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1384,Y384X1D,Exposure to violence,"TERRORISM INVOLVING FIREARMS, PUBLIC SAFETY OFFICIAL INJURED, SUBSEQUENT ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1385,Y384X1S,Exposure to violence,"TERRORISM INVOLVING FIREARMS, PUBLIC SAFETY OFFICIAL INJURED, SEQUELA",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1386,Y384X2A,Exposure to violence,"TERRORISM INVOLVING FIREARMS, CIVILIAN INJURED, INITIAL ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1387,Y384X2D,Exposure to violence,"TERRORISM INVOLVING FIREARMS, CIVILIAN INJURED, SUBSEQUENT ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1388,Y384X2S,Exposure to violence,"TERRORISM INVOLVING FIREARMS, CIVILIAN INJURED, SEQUELA",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1389,Y384X3A,Exposure to violence,"TERRORISM INVOLVING FIREARMS, TERRORIST INJURED, INITIAL ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1390,Y384X3D,Exposure to violence,"TERRORISM INVOLVING FIREARMS, TERRORIST INJURED, SUBSEQUENT ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1391,Y384X3S,Exposure to violence,"TERRORISM INVOLVING FIREARMS, TERRORIST INJURED, SEQUELA",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1392,Y385X1A,Exposure to violence,"TERRORISM INVOLVING NUCLEAR WEAPONS, PUBLIC SAFETY OFFICIAL INJURED, INITIAL ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1393,Y385X1D,Exposure to violence,"TERRORISM INVOLVING NUCLEAR WEAPONS, PUBLIC SAFETY OFFICIAL INJURED, SUBSEQUENT ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1394,Y385X1S,Exposure to violence,"TERRORISM INVOLVING NUCLEAR WEAPONS, PUBLIC SAFETY OFFICIAL INJURED, SEQUELA",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1395,Y385X2A,Exposure to violence,"TERRORISM INVOLVING NUCLEAR WEAPONS, CIVILIAN INJURED, INITIAL ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1396,Y385X2D,Exposure to violence,"TERRORISM INVOLVING NUCLEAR WEAPONS, CIVILIAN INJURED, SUBSEQUENT ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1397,Y385X2S,Exposure to violence,"TERRORISM INVOLVING NUCLEAR WEAPONS, CIVILIAN INJURED, SEQUELA",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1398,Y385X3A,Exposure to violence,"TERRORISM INVOLVING NUCLEAR WEAPONS, TERRORIST INJURED, INITIAL ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1399,Y385X3D,Exposure to violence,"TERRORISM INVOLVING NUCLEAR WEAPONS, TERRORIST INJURED, SUBSEQUENT ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1400,Y385X3S,Exposure to violence,"TERRORISM INVOLVING NUCLEAR WEAPONS, TERRORIST INJURED, SEQUELA",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1401,Y386X1A,Exposure to violence,"TERRORISM INVOLVING BIOLOGICAL WEAPONS, PUBLIC SAFETY OFFICIAL INJURED, INITIAL ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1402,Y386X1D,Exposure to violence,"TERRORISM INVOLVING BIOLOGICAL WEAPONS, PUBLIC SAFETY OFFICIAL INJURED, SUBSEQUENT ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1403,Y386X1S,Exposure to violence,"TERRORISM INVOLVING BIOLOGICAL WEAPONS, PUBLIC SAFETY OFFICIAL INJURED, SEQUELA",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1404,Y386X2A,Exposure to violence,"TERRORISM INVOLVING BIOLOGICAL WEAPONS, CIVILIAN INJURED, INITIAL ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1405,Y386X2D,Exposure to violence,"TERRORISM INVOLVING BIOLOGICAL WEAPONS, CIVILIAN INJURED, SUBSEQUENT ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1406,Y386X2S,Exposure to violence,"TERRORISM INVOLVING BIOLOGICAL WEAPONS, CIVILIAN INJURED, SEQUELA",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1407,Y386X3A,Exposure to violence,"TERRORISM INVOLVING BIOLOGICAL WEAPONS, TERRORIST INJURED, INITIAL ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1408,Y386X3D,Exposure to violence,"TERRORISM INVOLVING BIOLOGICAL WEAPONS, TERRORIST INJURED, SUBSEQUENT ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1409,Y386X3S,Exposure to violence,"TERRORISM INVOLVING BIOLOGICAL WEAPONS, TERRORIST INJURED, SEQUELA",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1410,Y387X1A,Exposure to violence,"TERRORISM INVOLVING CHEMICAL WEAPONS, PUBLIC SAFETY OFFICIAL INJURED, INITIAL ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1411,Y387X1D,Exposure to violence,"TERRORISM INVOLVING CHEMICAL WEAPONS, PUBLIC SAFETY OFFICIAL INJURED, SUBSEQUENT ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1412,Y387X1S,Exposure to violence,"TERRORISM INVOLVING CHEMICAL WEAPONS, PUBLIC SAFETY OFFICIAL INJURED, SEQUELA",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1413,Y387X2A,Exposure to violence,"TERRORISM INVOLVING CHEMICAL WEAPONS, CIVILIAN INJURED, INITIAL ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1414,Y387X2D,Exposure to violence,"TERRORISM INVOLVING CHEMICAL WEAPONS, CIVILIAN INJURED, SUBSEQUENT ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1415,Y387X2S,Exposure to violence,"TERRORISM INVOLVING CHEMICAL WEAPONS, CIVILIAN INJURED, SEQUELA",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1416,Y387X3A,Exposure to violence,"TERRORISM INVOLVING CHEMICAL WEAPONS, TERRORIST INJURED, INITIAL ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1417,Y387X3D,Exposure to violence,"TERRORISM INVOLVING CHEMICAL WEAPONS, TERRORIST INJURED, SUBSEQUENT ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1418,Y387X3S,Exposure to violence,"TERRORISM INVOLVING CHEMICAL WEAPONS, TERRORIST INJURED, SEQUELA",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1419,Y3880XA,Exposure to violence,"TERRORISM INVOLVING UNSPECIFIED MEANS, INITIAL ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1420,Y3880XD,Exposure to violence,"TERRORISM INVOLVING UNSPECIFIED MEANS, SUBSEQUENT ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1421,Y3880XS,Exposure to violence,"TERRORISM INVOLVING UNSPECIFIED MEANS, SEQUELA",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1422,Y38811A,Exposure to violence,"TERRORISM INVOLVING SUICIDE BOMBER, PUBLIC SAFETY OFFICIAL INJURED, INITIAL ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1423,Y38811D,Exposure to violence,"TERRORISM INVOLVING SUICIDE BOMBER, PUBLIC SAFETY OFFICIAL INJURED, SUBSEQUENT ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1424,Y38811S,Exposure to violence,"TERRORISM INVOLVING SUICIDE BOMBER, PUBLIC SAFETY OFFICIAL INJURED, SEQUELA",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1425,Y38812A,Exposure to violence,"TERRORISM INVOLVING SUICIDE BOMBER, CIVILIAN INJURED, INITIAL ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1426,Y38812D,Exposure to violence,"TERRORISM INVOLVING SUICIDE BOMBER, CIVILIAN INJURED, SUBSEQUENT ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1427,Y38812S,Exposure to violence,"TERRORISM INVOLVING SUICIDE BOMBER, CIVILIAN INJURED, SEQUELA",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1428,Y38891A,Exposure to violence,"TERRORISM INVOLVING OTHER MEANS, PUBLIC SAFETY OFFICIAL INJURED, INITIAL ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1429,Y38891D,Exposure to violence,"TERRORISM INVOLVING OTHER MEANS, PUBLIC SAFETY OFFICIAL INJURED, SUBSEQUENT ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1430,Y38891S,Exposure to violence,"TERRORISM INVOLVING OTHER MEANS, PUBLIC SAFETY OFFICIAL INJURED, SEQUELA",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1431,Y38892A,Exposure to violence,"TERRORISM INVOLVING OTHER MEANS, CIVILIAN INJURED, INITIAL ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1432,Y38892D,Exposure to violence,"TERRORISM INVOLVING OTHER MEANS, CIVILIAN INJURED, SUBSEQUENT ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1433,Y38892S,Exposure to violence,"TERRORISM INVOLVING OTHER MEANS, CIVILIAN INJURED, SEQUELA",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1434,Y38893A,Exposure to violence,"TERRORISM INVOLVING OTHER MEANS, TERRORIST INJURED, INITIAL ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1435,Y38893D,Exposure to violence,"TERRORISM INVOLVING OTHER MEANS, TERRORIST INJURED, SUBSEQUENT ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1436,Y38893S,Exposure to violence,"TERRORISM INVOLVING OTHER MEANS, TERRORIST INJURED, SEQUELA",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1437,Y389X1A,Exposure to violence,"TERRORISM, SECONDARY EFFECTS, PUBLIC SAFETY OFFICIAL INJURED, INITIAL ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1438,Y389X1D,Exposure to violence,"TERRORISM, SECONDARY EFFECTS, PUBLIC SAFETY OFFICIAL INJURED, SUBSEQUENT ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1439,Y389X1S,Exposure to violence,"TERRORISM, SECONDARY EFFECTS, PUBLIC SAFETY OFFICIAL INJURED, SEQUELA",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1440,Y389X2A,Exposure to violence,"TERRORISM, SECONDARY EFFECTS, CIVILIAN INJURED, INITIAL ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1441,Y389X2D,Exposure to violence,"TERRORISM, SECONDARY EFFECTS, CIVILIAN INJURED, SUBSEQUENT ENCOUNTER",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1442,Y389X2S,Exposure to violence,"TERRORISM, SECONDARY EFFECTS, CIVILIAN INJURED, SEQUELA",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1443,Y92140,Legal issues,KITCHEN IN PRISON AS THE PLACE OF OCCURRENCE OF THE EXTERNAL CAUSE,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1444,Y92141,Legal issues,DINING ROOM IN PRISON AS THE PLACE OF OCCURRENCE OF THE EXTERNAL CAUSE,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1445,Y92142,Legal issues,BATHROOM IN PRISON AS THE PLACE OF OCCURRENCE OF THE EXTERNAL CAUSE,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1446,Y92143,Legal issues,CELL OF PRISON AS THE PLACE OF OCCURRENCE OF THE EXTERNAL CAUSE,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1447,Y92146,Legal issues,SWIMMING-POOL OF PRISON AS THE PLACE OF OCCURRENCE OF THE EXTERNAL CAUSE,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1448,Y92147,Legal issues,COURTYARD OF PRISON AS THE PLACE OF OCCURRENCE OF THE EXTERNAL CAUSE,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1449,Y92148,Legal issues,OTHER PLACE IN PRISON AS THE PLACE OF OCCURRENCE OF THE EXTERNAL CAUSE,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1450,Y92149,Legal issues,UNSPECIFIED PLACE IN PRISON AS THE PLACE OF OCCURRENCE OF THE EXTERNAL CAUSE,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1451,Z0441,Abuse and neglect,ENCOUNTER FOR EXAMINATION AND OBSERVATION FOLLOWING ALLEGED ADULT RAPE,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1452,Z0442,Abuse and neglect,ENCOUNTER FOR EXAMINATION AND OBSERVATION FOLLOWING ALLEGED CHILD RAPE,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1453,Z0471,Abuse and neglect,ENCOUNTER FOR EXAMINATION AND OBSERVATION FOLLOWING ALLEGED ADULT PHYSICAL ABUSE,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1454,Z0472,Abuse and neglect,ENCOUNTER FOR EXAMINATION AND OBSERVATION FOLLOWING ALLEGED CHILD PHYSICAL ABUSE,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1455,Z0481,Abuse and neglect,ENCOUNTER FOR EXAMINATION AND OBSERVATION OF VICTIM FOLLOWING FORCED SEXUAL EXPLOITATION,10,.,.,.,.,.,.,.,.,.,.,0,0,0,1,1,1,1,1,1,1
1456,Z550,Educational problems,ILLITERACY AND LOW-LEVEL LITERACY,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1457,Z551,Educational problems,SCHOOLING UNAVAILABLE AND UNATTAINABLE,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1458,Z552,Educational problems,FAILED SCHOOL EXAMINATIONS,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1459,Z553,Educational problems,UNDERACHIEVEMENT IN SCHOOL,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1460,Z554,Educational problems,EDUCATIONAL MALADJUSTMENT AND DISCORD WITH TEACHERS AND CLASSMATES,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1461,Z555,Educational problems,LESS THAN A HIGH SCHOOL DIPLOMA,10,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,1,1,1,1
1462,Z556,Educational problems,PROBLEMS RELATED TO HEALTH LITERACY,10,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1
1463,Z558,Educational problems,OTHER PROBLEMS RELATED TO EDUCATION AND LITERACY,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1464,Z559,Educational problems,"PROBLEMS RELATED TO EDUCATION AND LITERACY, UNSPECIFIED",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1465,Z560,Employment or financial problems,"UNEMPLOYMENT, UNSPECIFIED",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1466,Z561,Employment or financial problems,CHANGE OF JOB,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1467,Z562,Employment or financial problems,THREAT OF JOB LOSS,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1468,Z563,Employment or financial problems,STRESSFUL WORK SCHEDULE,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1469,Z564,Employment or financial problems,DISCORD WITH BOSS AND WORKMATES,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1470,Z565,Employment or financial problems,UNCONGENIAL WORK ENVIRONMENT,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1471,Z566,Employment or financial problems,OTHER PHYSICAL AND MENTAL STRAIN RELATED TO WORK,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1472,Z5681,Employment or financial problems,SEXUAL HARASSMENT ON THE JOB,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1473,Z5682,Employment or financial problems,MILITARY DEPLOYMENT STATUS,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1474,Z5689,Employment or financial problems,OTHER PROBLEMS RELATED TO EMPLOYMENT,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1475,Z569,Employment or financial problems,UNSPECIFIED PROBLEMS RELATED TO EMPLOYMENT,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1476,Z586,Housing/physical environment problems,INADEQUATE DRINKING-WATER SUPPLY,10,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,1,1,1,1
1477,Z5881,Housing/physical environment problems,BASIC SERVICES UNAVAILABLE IN PHYSICAL ENVIRONMENT,10,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1
1478,Z5889,Housing/physical environment problems,OTHER PROBLEMS RELATED TO PHYSICAL ENVIRONMENT,10,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1
1479,Z590,Housing/physical environment problems,HOMELESSNESS,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,0,0,0,0
1480,Z5900,Housing/physical environment problems,HOMELESSNESS UNSPECIFIED,10,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,1,1,1,1
1481,Z5901,Housing/physical environment problems,SHELTERED HOMELESSNESS,10,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,1,1,1,1
1482,Z5902,Housing/physical environment problems,UNSHELTERED HOMELESSNESS,10,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,1,1,1,1
1483,Z591,Housing/physical environment problems,INADEQUATE HOUSING,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,0,0,0
1484,Z5910,Housing/physical environment problems,"INADEQUATE HOUSING, UNSPECIFIED",10,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1
1485,Z5911,Housing/physical environment problems,INADEQUATE HOUSING ENVIRONMENTAL TEMPERATURE,10,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1
1486,Z5912,Housing/physical environment problems,INADEQUATE HOUSING UTILITIES,10,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1
1487,Z5919,Housing/physical environment problems,OTHER INADEQUATE HOUSING,10,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1
1488,Z592,Social environmental problem,"DISCORD WITH NEIGHBORS, LODGERS AND LANDLORD",10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1489,Z593,Social environmental problem,PROBLEMS RELATED TO LIVING IN RESIDENTIAL INSTITUTION,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1490,Z594,Employment or financial problems,LACK OF ADEQUATE FOOD AND SAFE DRINKING WATER,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,0,0,0,0
1491,Z5941,Employment or financial problems,FOOD INSECURITY,10,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,1,1,1,1
1492,Z5948,Employment or financial problems,OTHER SPECIFIED LACK OF ADEQUATE FOOD,10,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,1,1,1,1
1493,Z595,Employment or financial problems,EXTREME POVERTY,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1494,Z596,Employment or financial problems,LOW INCOME,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1
1495,Z597,Employment or financial problems,INSUFFICIENT SOCIAL INSURANCE AND WELFARE SUPPORT,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,0
1496,Z5971,Employment or financial problems,INSUFFICIENT HEALTH INSURANCE COVERAGE,10,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,1
1497,Z5972,Employment or financial problems,INSUFFICIENT WELFARE SUPPORT,10,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,1
1498,Z598,Employment or financial problems,OTHER PROBLEMS RELATED TO HOUSING AND ECONOMIC CIRCUMSTANCES,10,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,0,0,0,0
1499,Z59811,Housing/physical environment problems,"HOUSING INSTABILITY, HOUSED, WITH RISK OF HOMELESSNESS",10,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,1,1,1,1
1500,Z59812,Housing/physical environment problems,"HOUSING INSTABILITY, HOUSED, HOMELESSNESS IN PAST 12 MONTHS",10,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,1,1,1,1
1501,Z59819,Housing/physical environment problems,"HOUSING INSTABILITY, HOUSED UNSPECIFIED",10,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,1,1,1,1
1502,Z5982,Employment or financial problems,TRANSPORTATION INSECURITY,10,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1
1503,Z5986,Employment or financial problems,FINANCIAL INSECURITY,10,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1
